county,office,candidate,party,precinct,mail_votes,early_votes,elec_day_votes,votes,district
CANADIAN,State Senator,PAUL ROSINO,Republican,90223,4,2,101,107,45
CANADIAN,State Senator,STEVEN VINCENT,Democratic,90223,8,0,124,132,45
CANADIAN,State Senator,PAUL ROSINO,Republican,90300,14,0,141,155,45
CANADIAN,State Senator,STEVEN VINCENT,Democratic,90300,4,0,95,99,45
CANADIAN,State Senator,PAUL ROSINO,Republican,90301,18,0,178,196,45
CANADIAN,State Senator,STEVEN VINCENT,Democratic,90301,14,3,116,133,45
CANADIAN,State Senator,PAUL ROSINO,Republican,90302,8,0,125,133,45
CANADIAN,State Senator,STEVEN VINCENT,Democratic,90302,11,1,68,80,45
CANADIAN,State Senator,PAUL ROSINO,Republican,90303,14,2,106,122,45
CANADIAN,State Senator,STEVEN VINCENT,Democratic,90303,10,0,109,119,45
CANADIAN,State Senator,PAUL ROSINO,Republican,90304,11,0,150,161,45
CANADIAN,State Senator,STEVEN VINCENT,Democratic,90304,3,1,74,78,45
CANADIAN,State Senator,PAUL ROSINO,Republican,90306,22,0,234,256,45
CANADIAN,State Senator,STEVEN VINCENT,Democratic,90306,6,0,159,165,45
CARTER,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,100001,0,3,55,58,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,100001,0,1,46,47,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,100001,0,4,61,65,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,100001,0,0,40,40,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,100002,15,5,81,101,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,100002,6,3,71,80,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,100002,17,6,84,107,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,100002,5,2,70,77,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,100007,1,3,61,65,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,100007,0,0,23,23,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,100007,1,3,62,66,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,100007,0,0,23,23,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,100011,0,8,62,70,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,100011,0,2,27,29,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,100011,0,7,60,67,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,100011,0,3,30,33,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,100014,1,7,27,35,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,100014,2,4,37,43,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,100014,1,7,30,38,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,100014,2,4,35,41,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,100015,5,1,22,28,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,100015,3,2,17,22,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,100015,5,1,23,29,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,100015,2,2,16,20,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,100017,1,3,40,44,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,100017,0,3,61,64,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,100017,1,3,47,51,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,100017,0,3,56,59,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,100019,0,9,94,103,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,100019,0,5,63,68,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,100019,0,11,108,119,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,100019,0,3,49,52,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,100020,0,5,100,105,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,100020,0,4,71,75,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,100020,0,7,111,118,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,100020,0,3,65,68,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,100024,4,8,160,172,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,100024,3,3,116,122,PROPOSITION NO. 1 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,100024,4,8,179,191,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS
CARTER,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,100024,3,3,100,106,PROPOSITION NO. 2 ARDMORE PUBLIC SCHOOLS
CIMARRON,PROPOSITION,FOR THE PROPOSITION - YES,,130002,5,7,60,72,
CIMARRON,PROPOSITION,AGAINST THE PROPOSITION - NO,,130002,1,1,6,8,
CIMARRON,PROPOSITION,FOR THE PROPOSITION - YES,,130003,3,18,41,62,
CIMARRON,PROPOSITION,AGAINST THE PROPOSITION - NO,,130003,1,8,34,43,
CIMARRON,PROPOSITION,FOR THE PROPOSITION - YES,,130004,0,26,55,81,
CIMARRON,PROPOSITION,AGAINST THE PROPOSITION - NO,,130004,0,3,22,25,
CIMARRON,PROPOSITION,FOR THE PROPOSITION - YES,,130005,0,17,46,63,
CIMARRON,PROPOSITION,AGAINST THE PROPOSITION - NO,,130005,0,5,15,20,
CIMARRON,PROPOSITION,FOR THE PROPOSITION - YES,,130006,3,31,59,93,
CIMARRON,PROPOSITION,AGAINST THE PROPOSITION - NO,,130006,3,12,29,44,
CIMARRON,PROPOSITION,FOR THE PROPOSITION - YES,,130007,0,4,13,17,
CIMARRON,PROPOSITION,AGAINST THE PROPOSITION - NO,,130007,0,1,4,5,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140002,4,0,18,22,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140002,0,0,1,1,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140003,4,1,28,33,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140003,0,0,2,2,
CLEVELAND,State Senator,PAUL ROSINO,Republican,140004,30,1,306,337,45
CLEVELAND,State Senator,STEVEN VINCENT,Democratic,140004,15,0,151,166,45
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140006,7,2,44,53,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140006,0,0,4,4,
CLEVELAND,State Senator,PAUL ROSINO,Republican,140007,7,2,76,85,45
CLEVELAND,State Senator,STEVEN VINCENT,Democratic,140007,9,0,60,69,45
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140008,3,0,47,50,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140008,0,0,4,4,
CLEVELAND,State Senator,PAUL ROSINO,Republican,140010,10,0,79,89,45
CLEVELAND,State Senator,STEVEN VINCENT,Democratic,140010,9,0,47,56,45
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140011,7,3,62,72,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140011,1,0,6,7,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140012,7,1,36,44,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140012,0,0,8,8,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140013,1,0,5,6,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140013,0,0,0,0,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140014,3,0,22,25,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140014,0,0,0,0,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140015,9,4,44,57,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140015,0,0,4,4,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140018,4,0,39,43,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140018,0,0,1,1,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140019,17,3,62,82,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140019,0,1,4,5,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140025,3,0,42,45,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140025,1,0,11,12,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140026,19,2,49,70,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140026,1,1,3,5,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140027,33,6,59,98,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140027,1,0,7,8,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140028,7,0,38,45,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140028,2,0,7,9,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140030,5,4,16,25,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140030,0,0,4,4,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140032,1,2,25,28,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140032,0,1,10,11,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140035,5,0,45,50,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140035,0,0,1,1,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140036,3,1,7,11,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140036,0,0,6,6,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140038,0,0,1,1,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140038,0,0,0,0,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140039,19,5,31,55,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140039,0,0,1,1,
CLEVELAND,State Senator,PAUL ROSINO,Republican,140040,14,0,141,155,45
CLEVELAND,State Senator,STEVEN VINCENT,Democratic,140040,10,0,104,114,45
CLEVELAND,State Senator,PAUL ROSINO,Republican,140041,0,0,52,52,45
CLEVELAND,State Senator,STEVEN VINCENT,Democratic,140041,1,0,22,23,45
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140042,3,1,32,36,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140042,0,0,5,5,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140044,0,0,0,0,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140044,0,0,0,0,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140045,1,0,15,16,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140045,0,0,2,2,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140049,0,0,6,6,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140049,0,0,1,1,
CLEVELAND,State Senator,PAUL ROSINO,Republican,140050,16,0,168,184,45
CLEVELAND,State Senator,STEVEN VINCENT,Democratic,140050,11,1,147,159,45
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140051,2,1,28,31,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140051,0,0,1,1,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140053,28,3,76,107,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140053,5,2,6,13,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140055,12,2,91,105,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140055,3,2,8,13,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140056,20,1,42,63,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140056,3,0,1,4,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140059,2,0,32,34,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140059,0,0,1,1,
CLEVELAND,State Senator,PAUL ROSINO,Republican,140061,38,0,190,228,45
CLEVELAND,State Senator,STEVEN VINCENT,Democratic,140061,12,0,116,128,45
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140063,0,0,2,2,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140063,0,0,0,0,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140064,0,0,1,1,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140064,1,0,1,2,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140065,0,0,3,3,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140065,0,0,0,0,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140067,6,0,40,46,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140067,0,0,3,3,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140068,7,0,27,34,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140068,0,0,5,5,
CLEVELAND,State Senator,PAUL ROSINO,Republican,140069,11,0,185,196,45
CLEVELAND,State Senator,STEVEN VINCENT,Democratic,140069,8,0,115,123,45
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140071,4,2,25,31,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140071,1,0,1,2,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140073,42,2,63,107,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140073,4,0,10,14,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140074,10,2,26,38,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140074,2,0,2,4,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140076,6,3,19,28,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140076,1,0,1,2,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140077,2,0,7,9,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140077,0,0,1,1,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140078,2,0,0,2,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140078,2,0,0,2,
CLEVELAND,State Senator,PAUL ROSINO,Republican,140080,3,0,37,40,45
CLEVELAND,State Senator,STEVEN VINCENT,Democratic,140080,0,0,13,13,45
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140081,13,3,45,61,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140081,3,0,7,10,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140082,15,6,56,77,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140082,4,2,11,17,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140083,0,0,17,17,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140083,0,0,1,1,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140089,0,0,1,1,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140089,0,0,0,0,
CLEVELAND,State Senator,PAUL ROSINO,Republican,140090,0,0,0,0,45
CLEVELAND,State Senator,STEVEN VINCENT,Democratic,140090,0,0,0,0,45
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140091,0,0,1,1,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140091,0,0,0,0,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140092,0,0,0,0,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140092,0,0,0,0,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140093,4,2,20,26,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140093,0,0,1,1,
CLEVELAND,PROPOSITION CITY OF NORMAN,FOR THE PROPOSITION - YES,,140094,3,0,6,9,
CLEVELAND,PROPOSITION CITY OF NORMAN,AGAINST THE PROPOSITION - NO,,140094,0,0,4,4,
COMANCHE,PROPOSITION LAWTON PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,160001,22,23,327,372,
COMANCHE,PROPOSITION LAWTON PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,160001,8,1,121,130,
COMANCHE,COUNCIL MEMBER WARD 8 CITY OF LAWTON,DOUG WELLS,,160002,5,10,158,173,COUNCIL MEMBER WARD 8 CITY OF LAWTON
COMANCHE,COUNCIL MEMBER WARD 8 CITY OF LAWTON,RANDY WARREN,,160002,8,26,212,246,COUNCIL MEMBER WARD 8 CITY OF LAWTON
COMANCHE,PROPOSITION LAWTON PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,160002,8,30,287,325,
COMANCHE,PROPOSITION LAWTON PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,160002,5,6,88,99,
COMANCHE,PROPOSITION LAWTON PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,160003,4,20,167,191,
COMANCHE,PROPOSITION LAWTON PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,160003,4,3,58,65,
COMANCHE,COUNCIL MEMBER WARD 8 CITY OF LAWTON,DOUG WELLS,,160007,5,11,133,149,COUNCIL MEMBER WARD 8 CITY OF LAWTON
COMANCHE,COUNCIL MEMBER WARD 8 CITY OF LAWTON,RANDY WARREN,,160007,4,11,224,239,COUNCIL MEMBER WARD 8 CITY OF LAWTON
COMANCHE,PROPOSITION LAWTON PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,160007,8,19,286,313,
COMANCHE,PROPOSITION LAWTON PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,160007,1,3,77,81,
COMANCHE,PROPOSITION LAWTON PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,160008,16,48,337,401,
COMANCHE,PROPOSITION LAWTON PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,160008,13,6,96,115,
