county,office,candidate,party,precinct,mail_votes,early_votes,elec_day_votes,votes,district
CLEVELAND,PROPOSITION NO. 1 NOBLE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,140045,1,0,21,22,PROPOSITION NO. 1 NOBLE PUBLIC SCHOOLS
CLEVELAND,PROPOSITION NO. 1 NOBLE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,140045,4,0,30,34,PROPOSITION NO. 1 NOBLE PUBLIC SCHOOLS
CLEVELAND,PROPOSITION NO. 2 NOBLE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,140045,1,0,23,24,PROPOSITION NO. 2 NOBLE PUBLIC SCHOOLS
CLEVELAND,PROPOSITION NO. 2 NOBLE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,140045,4,0,29,33,PROPOSITION NO. 2 NOBLE PUBLIC SCHOOLS
CLEVELAND,PROPOSITION NO. 1 NOBLE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,140049,1,0,4,5,PROPOSITION NO. 1 NOBLE PUBLIC SCHOOLS
CLEVELAND,PROPOSITION NO. 1 NOBLE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,140049,0,0,1,1,PROPOSITION NO. 1 NOBLE PUBLIC SCHOOLS
CLEVELAND,PROPOSITION NO. 2 NOBLE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,140049,1,0,4,5,PROPOSITION NO. 2 NOBLE PUBLIC SCHOOLS
CLEVELAND,PROPOSITION NO. 2 NOBLE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,140049,0,0,1,1,PROPOSITION NO. 2 NOBLE PUBLIC SCHOOLS
CLEVELAND,PROPOSITION NO. 1 NOBLE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,140057,20,2,384,406,PROPOSITION NO. 1 NOBLE PUBLIC SCHOOLS
CLEVELAND,PROPOSITION NO. 1 NOBLE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,140057,9,0,131,140,PROPOSITION NO. 1 NOBLE PUBLIC SCHOOLS
CLEVELAND,PROPOSITION NO. 2 NOBLE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,140057,21,2,389,412,PROPOSITION NO. 2 NOBLE PUBLIC SCHOOLS
CLEVELAND,PROPOSITION NO. 2 NOBLE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,140057,7,0,127,134,PROPOSITION NO. 2 NOBLE PUBLIC SCHOOLS
CLEVELAND,PROPOSITION NO. 1 NOBLE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,140067,1,0,23,24,PROPOSITION NO. 1 NOBLE PUBLIC SCHOOLS
CLEVELAND,PROPOSITION NO. 1 NOBLE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,140067,0,0,8,8,PROPOSITION NO. 1 NOBLE PUBLIC SCHOOLS
CLEVELAND,PROPOSITION NO. 2 NOBLE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,140067,1,0,25,26,PROPOSITION NO. 2 NOBLE PUBLIC SCHOOLS
CLEVELAND,PROPOSITION NO. 2 NOBLE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,140067,0,0,6,6,PROPOSITION NO. 2 NOBLE PUBLIC SCHOOLS
CLEVELAND,PROPOSITION NO. 1 NOBLE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,140083,2,1,25,28,PROPOSITION NO. 1 NOBLE PUBLIC SCHOOLS
CLEVELAND,PROPOSITION NO. 1 NOBLE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,140083,1,0,14,15,PROPOSITION NO. 1 NOBLE PUBLIC SCHOOLS
CLEVELAND,PROPOSITION NO. 2 NOBLE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,140083,2,1,28,31,PROPOSITION NO. 2 NOBLE PUBLIC SCHOOLS
CLEVELAND,PROPOSITION NO. 2 NOBLE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,140083,1,0,11,12,PROPOSITION NO. 2 NOBLE PUBLIC SCHOOLS
CLEVELAND,PROPOSITION NO. 1 NOBLE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,140094,1,0,4,5,PROPOSITION NO. 1 NOBLE PUBLIC SCHOOLS
CLEVELAND,PROPOSITION NO. 1 NOBLE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,140094,0,2,12,14,PROPOSITION NO. 1 NOBLE PUBLIC SCHOOLS
CLEVELAND,PROPOSITION NO. 2 NOBLE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,140094,1,0,6,7,PROPOSITION NO. 2 NOBLE PUBLIC SCHOOLS
CLEVELAND,PROPOSITION NO. 2 NOBLE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,140094,0,2,10,12,PROPOSITION NO. 2 NOBLE PUBLIC SCHOOLS
CLEVELAND,PROPOSITION NO. 1 NOBLE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,140095,4,0,72,76,PROPOSITION NO. 1 NOBLE PUBLIC SCHOOLS
CLEVELAND,PROPOSITION NO. 1 NOBLE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,140095,1,0,15,16,PROPOSITION NO. 1 NOBLE PUBLIC SCHOOLS
CLEVELAND,PROPOSITION NO. 2 NOBLE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,140095,4,0,73,77,PROPOSITION NO. 2 NOBLE PUBLIC SCHOOLS
CLEVELAND,PROPOSITION NO. 2 NOBLE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,140095,1,0,14,15,PROPOSITION NO. 2 NOBLE PUBLIC SCHOOLS
COMANCHE,PROPOSITION ELGIN PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,160031,0,0,3,3,
COMANCHE,PROPOSITION ELGIN PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,160031,0,0,7,7,
COMANCHE,PROPOSITION ELGIN PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,160035,0,0,12,12,
COMANCHE,PROPOSITION ELGIN PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,160035,0,0,12,12,
COMANCHE,PROPOSITION ELGIN PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,160036,0,0,22,22,
COMANCHE,PROPOSITION ELGIN PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,160036,2,0,22,24,
COMANCHE,PROPOSITION ELGIN PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,160037,2,0,56,58,
COMANCHE,PROPOSITION ELGIN PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,160037,0,0,40,40,
COMANCHE,PROPOSITION ELGIN PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,160038,16,11,457,484,
COMANCHE,PROPOSITION ELGIN PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,160038,13,7,213,233,
COMANCHE,PROPOSITION ELGIN PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,160039,0,0,0,0,
COMANCHE,PROPOSITION ELGIN PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,160039,1,0,4,5,
COMANCHE,PROPOSITION ELGIN PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,160051,2,4,138,144,
COMANCHE,PROPOSITION ELGIN PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,160051,6,0,127,133,
COMANCHE,PROPOSITION ELGIN PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,160053,0,0,0,0,
COMANCHE,PROPOSITION ELGIN PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,160053,0,0,0,0,
DELAWARE,PROPOSITON GROVE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,210003,3,0,22,25,
DELAWARE,PROPOSITON GROVE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,210003,0,0,28,28,
DELAWARE,PROPOSITON GROVE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,210004,0,0,26,26,
DELAWARE,PROPOSITON GROVE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,210004,2,0,23,25,
DELAWARE,PROPOSITON GROVE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,210005,2,2,55,59,
DELAWARE,PROPOSITON GROVE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,210005,7,0,34,41,
DELAWARE,PROPOSITON GROVE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,210006,3,0,16,19,
DELAWARE,PROPOSITON GROVE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,210006,1,0,29,30,
DELAWARE,PROPOSITON GROVE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,210007,7,1,105,113,
DELAWARE,PROPOSITON GROVE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,210007,10,0,65,75,
DELAWARE,PROPOSITON GROVE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,210008,0,0,6,6,
DELAWARE,PROPOSITON GROVE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,210008,3,0,16,19,
DELAWARE,PROPOSITON GROVE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,210009,8,1,111,120,
DELAWARE,PROPOSITON GROVE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,210009,8,0,71,79,
DELAWARE,PROPOSITON GROVE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,210011,3,0,34,37,
DELAWARE,PROPOSITON GROVE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,210011,2,0,30,32,
DELAWARE,PROPOSITON GROVE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,210012,0,0,20,20,
DELAWARE,PROPOSITON GROVE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,210012,2,0,26,28,
GARVIN,PROPOSITION PAULS VALLEY PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,250007,0,5,47,52,
GARVIN,PROPOSITION PAULS VALLEY PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,250007,0,4,26,30,
GARVIN,PROPOSITION PAULS VALLEY PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,250008,1,2,24,27,
GARVIN,PROPOSITION PAULS VALLEY PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,250008,0,0,17,17,
GARVIN,PROPOSITION PAULS VALLEY PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,250015,0,5,110,115,
GARVIN,PROPOSITION PAULS VALLEY PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,250015,1,11,98,110,
GARVIN,PROPOSITION PAULS VALLEY PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,250017,1,2,99,102,
GARVIN,PROPOSITION PAULS VALLEY PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,250017,0,4,60,64,
GARVIN,PROPOSITION PAULS VALLEY PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,250018,3,6,110,119,
GARVIN,PROPOSITION PAULS VALLEY PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,250018,4,7,103,114,
GRANT,PROPOSITION DEER CREEK-LAMONT SCHOOLS,FOR THE PROPOSITION - YES,,270011,0,0,50,50,
GRANT,PROPOSITION DEER CREEK-LAMONT SCHOOLS,AGAINST THE PROPOSITION - NO,,270011,0,0,4,4,
GRANT,PROPOSITION DEER CREEK-LAMONT SCHOOLS,FOR THE PROPOSITION - YES,,270023,0,0,0,0,
GRANT,PROPOSITION DEER CREEK-LAMONT SCHOOLS,AGAINST THE PROPOSITION - NO,,270023,0,0,0,0,
GRANT,PROPOSITION DEER CREEK-LAMONT SCHOOLS,FOR THE PROPOSITION - YES,,270026,0,0,93,93,
GRANT,PROPOSITION DEER CREEK-LAMONT SCHOOLS,AGAINST THE PROPOSITION - NO,,270026,1,0,12,13,
GRANT,PROPOSITION DEER CREEK-LAMONT SCHOOLS,FOR THE PROPOSITION - YES,,270029,0,0,3,3,
GRANT,PROPOSITION DEER CREEK-LAMONT SCHOOLS,AGAINST THE PROPOSITION - NO,,270029,0,1,1,2,
GRANT,PROPOSITION DEER CREEK-LAMONT SCHOOLS,FOR THE PROPOSITION - YES,,270030,0,0,0,0,
GRANT,PROPOSITION DEER CREEK-LAMONT SCHOOLS,AGAINST THE PROPOSITION - NO,,270030,0,0,1,1,
HARMON,PROPOSED CONSOLIDATION ELDORADO PUBLIC SCHOOLS,FOR THE CONSOLIDATION - YES,,290204,0,0,0,0,
HARMON,PROPOSED CONSOLIDATION ELDORADO PUBLIC SCHOOLS,AGAINST THE CONSOLIDATION - NO,,290204,0,0,0,0,
HARMON,PROPOSED CONSOLIDATION PLAN ELDORADO PUBLIC SCHOOLS,FOR THE CONSOLIDATION - YES,,290204,0,0,0,0,
HARMON,PROPOSED CONSOLIDATION PLAN ELDORADO PUBLIC SCHOOLS,AGAINST THE CONSOLIDATION - NO,,290204,0,0,0,0,
HARMON,PROPOSED CONSOLIDATION ELDORADO PUBLIC SCHOOLS,FOR THE CONSOLIDATION - YES,,290302,1,0,5,6,
HARMON,PROPOSED CONSOLIDATION ELDORADO PUBLIC SCHOOLS,AGAINST THE CONSOLIDATION - NO,,290302,0,0,0,0,
HARMON,PROPOSED CONSOLIDATION PLAN ELDORADO PUBLIC SCHOOLS,FOR THE CONSOLIDATION - YES,,290302,1,0,4,5,
HARMON,PROPOSED CONSOLIDATION PLAN ELDORADO PUBLIC SCHOOLS,AGAINST THE CONSOLIDATION - NO,,290302,0,0,1,1,
JACKSON,PROPOSED CONSOLIDATION ELDORADO PUBLIC SCHOOLS,FOR THE CONSOLIDATION - YES,,330018,0,1,116,117,
JACKSON,PROPOSED CONSOLIDATION ELDORADO PUBLIC SCHOOLS,AGAINST THE CONSOLIDATION - NO,,330018,0,2,4,6,
JACKSON,PROPOSED CONSOLIDATION PLAN ELDORADO PUBLIC SCHOOLS,FOR THE CONSOLIDATION - YES,,330018,1,1,112,114,
JACKSON,PROPOSED CONSOLIDATION PLAN ELDORADO PUBLIC SCHOOLS,AGAINST THE CONSOLIDATION - NO,,330018,0,2,5,7,
JACKSON,PROPOSED CONSOLIDATION OLUSTEE PUBLIC SCHOOLS,FOR THE CONSOLIDATION - YES,,330018,0,0,0,0,
JACKSON,PROPOSED CONSOLIDATION OLUSTEE PUBLIC SCHOOLS,AGAINST THE CONSOLIDATION - NO,,330018,0,0,0,0,
JACKSON,PROPOSED CONSOLIDATION PLAN OLUSTEE PUBLIC SCHOOLS,FOR THE CONSOLIDATION - YES,,330018,0,0,0,0,
JACKSON,PROPOSED CONSOLIDATION PLAN OLUSTEE PUBLIC SCHOOLS,AGAINST THE CONSOLIDATION - NO,,330018,0,0,0,0,
JACKSON,PROPOSED CONSOLIDATION ELDORADO PUBLIC SCHOOLS,FOR THE CONSOLIDATION - YES,,330019,0,0,0,0,
JACKSON,PROPOSED CONSOLIDATION ELDORADO PUBLIC SCHOOLS,AGAINST THE CONSOLIDATION - NO,,330019,0,0,0,0,
JACKSON,PROPOSED CONSOLIDATION PLAN ELDORADO PUBLIC SCHOOLS,FOR THE CONSOLIDATION - YES,,330019,0,0,0,0,
JACKSON,PROPOSED CONSOLIDATION PLAN ELDORADO PUBLIC SCHOOLS,AGAINST THE CONSOLIDATION - NO,,330019,0,0,0,0,
JACKSON,PROPOSED CONSOLIDATION OLUSTEE PUBLIC SCHOOLS,FOR THE CONSOLIDATION - YES,,330019,0,0,1,1,
JACKSON,PROPOSED CONSOLIDATION OLUSTEE PUBLIC SCHOOLS,AGAINST THE CONSOLIDATION - NO,,330019,0,0,0,0,
JACKSON,PROPOSED CONSOLIDATION PLAN OLUSTEE PUBLIC SCHOOLS,FOR THE CONSOLIDATION - YES,,330019,0,0,1,1,
JACKSON,PROPOSED CONSOLIDATION PLAN OLUSTEE PUBLIC SCHOOLS,AGAINST THE CONSOLIDATION - NO,,330019,0,0,0,0,
JACKSON,PROPOSED CONSOLIDATION ELDORADO PUBLIC SCHOOLS,FOR THE CONSOLIDATION - YES,,330024,0,0,0,0,
JACKSON,PROPOSED CONSOLIDATION ELDORADO PUBLIC SCHOOLS,AGAINST THE CONSOLIDATION - NO,,330024,0,0,0,0,
JACKSON,PROPOSED CONSOLIDATION PLAN ELDORADO PUBLIC SCHOOLS,FOR THE CONSOLIDATION - YES,,330024,0,0,0,0,
JACKSON,PROPOSED CONSOLIDATION PLAN ELDORADO PUBLIC SCHOOLS,AGAINST THE CONSOLIDATION - NO,,330024,0,0,0,0,
JACKSON,PROPOSED CONSOLIDATION OLUSTEE PUBLIC SCHOOLS,FOR THE CONSOLIDATION - YES,,330024,4,0,140,144,
JACKSON,PROPOSED CONSOLIDATION OLUSTEE PUBLIC SCHOOLS,AGAINST THE CONSOLIDATION - NO,,330024,0,0,6,6,
JACKSON,PROPOSED CONSOLIDATION PLAN OLUSTEE PUBLIC SCHOOLS,FOR THE CONSOLIDATION - YES,,330024,4,0,138,142,
JACKSON,PROPOSED CONSOLIDATION PLAN OLUSTEE PUBLIC SCHOOLS,AGAINST THE CONSOLIDATION - NO,,330024,0,0,6,6,
KAY,PROPOSITION DEER CREEK-LAMONT SCHOOLS,FOR THE PROPOSITION - YES,,360101,0,0,0,0,
KAY,PROPOSITION DEER CREEK-LAMONT SCHOOLS,AGAINST THE PROPOSITION - NO,,360101,0,0,0,0,
KAY,PROPOSITION DEER CREEK-LAMONT SCHOOLS,FOR THE PROPOSITION - YES,,360103,0,0,1,1,
KAY,PROPOSITION DEER CREEK-LAMONT SCHOOLS,AGAINST THE PROPOSITION - NO,,360103,0,0,0,0,
KAY,PROPOSITION NO. 1 BLACKWELL PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,360103,0,0,7,7,PROPOSITION NO. 1 BLACKWELL PUBLIC SCHOOLS
KAY,PROPOSITION NO. 1 BLACKWELL PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,360103,0,0,6,6,PROPOSITION NO. 1 BLACKWELL PUBLIC SCHOOLS
KAY,PROPOSITION NO. 2 BLACKWELL PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,360103,0,0,7,7,PROPOSITION NO. 2 BLACKWELL PUBLIC SCHOOLS
KAY,PROPOSITION NO. 2 BLACKWELL PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,360103,0,0,6,6,PROPOSITION NO. 2 BLACKWELL PUBLIC SCHOOLS
KAY,PROPOSITION NO. 1 BLACKWELL PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,360202,4,1,129,134,PROPOSITION NO. 1 BLACKWELL PUBLIC SCHOOLS
KAY,PROPOSITION NO. 1 BLACKWELL PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,360202,1,1,73,75,PROPOSITION NO. 1 BLACKWELL PUBLIC SCHOOLS
KAY,PROPOSITION NO. 2 BLACKWELL PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,360202,4,1,137,142,PROPOSITION NO. 2 BLACKWELL PUBLIC SCHOOLS
KAY,PROPOSITION NO. 2 BLACKWELL PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,360202,1,1,67,69,PROPOSITION NO. 2 BLACKWELL PUBLIC SCHOOLS
KAY,PROPOSITION NO. 1 BLACKWELL PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,360205,1,2,116,119,PROPOSITION NO. 1 BLACKWELL PUBLIC SCHOOLS
KAY,PROPOSITION NO. 1 BLACKWELL PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,360205,1,2,65,68,PROPOSITION NO. 1 BLACKWELL PUBLIC SCHOOLS
KAY,PROPOSITION NO. 2 BLACKWELL PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,360205,4,1,117,122,PROPOSITION NO. 2 BLACKWELL PUBLIC SCHOOLS
KAY,PROPOSITION NO. 2 BLACKWELL PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,360205,0,3,65,68,PROPOSITION NO. 2 BLACKWELL PUBLIC SCHOOLS
KAY,PROPOSITION NO. 1 BLACKWELL PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,360206,9,3,262,274,PROPOSITION NO. 1 BLACKWELL PUBLIC SCHOOLS
KAY,PROPOSITION NO. 1 BLACKWELL PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,360206,1,1,90,92,PROPOSITION NO. 1 BLACKWELL PUBLIC SCHOOLS
KAY,PROPOSITION NO. 2 BLACKWELL PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,360206,9,3,272,284,PROPOSITION NO. 2 BLACKWELL PUBLIC SCHOOLS
KAY,PROPOSITION NO. 2 BLACKWELL PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,360206,1,1,86,88,PROPOSITION NO. 2 BLACKWELL PUBLIC SCHOOLS
KAY,PROPOSITION NO. 1 BLACKWELL PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,360404,0,0,0,0,PROPOSITION NO. 1 BLACKWELL PUBLIC SCHOOLS
KAY,PROPOSITION NO. 1 BLACKWELL PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,360404,0,0,0,0,PROPOSITION NO. 1 BLACKWELL PUBLIC SCHOOLS
KAY,PROPOSITION NO. 2 BLACKWELL PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,360404,0,0,0,0,PROPOSITION NO. 2 BLACKWELL PUBLIC SCHOOLS
KAY,PROPOSITION NO. 2 BLACKWELL PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,360404,0,0,0,0,PROPOSITION NO. 2 BLACKWELL PUBLIC SCHOOLS
KAY,PROPOSITION NO. 1 BLACKWELL PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,360406,0,0,0,0,PROPOSITION NO. 1 BLACKWELL PUBLIC SCHOOLS
KAY,PROPOSITION NO. 1 BLACKWELL PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,360406,0,0,0,0,PROPOSITION NO. 1 BLACKWELL PUBLIC SCHOOLS
