county,office,candidate,party,precinct,mail_votes,early_votes,elec_day_votes,votes,district
CANADIAN,PROPOSITION NO. 9 (CENTRAL MAINTENANCE FACILITIES COMPLEX) CITY OF OKLAHOMA CITY,AGAINST THE PROPOSITION - NO,,90200,14,1,248,263,PROPOSITION NO. 9 (CENTRAL MAINTENANCE FACILITIES COMPLEX) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 10 (DRAINAGE CONTROL SYSTEM) CITY OF OKLAHOMA CITY,FOR THE PROPOSITION - YES,,90200,18,1,510,529,PROPOSITION NO. 10 (DRAINAGE CONTROL SYSTEM) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 10 (DRAINAGE CONTROL SYSTEM) CITY OF OKLAHOMA CITY,AGAINST THE PROPOSITION - NO,,90200,10,0,179,189,PROPOSITION NO. 10 (DRAINAGE CONTROL SYSTEM) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 11 (DOWNTOWN CITY ARENA) CITY OF OKLAHOMA CITY,FOR THE PROPOSITION - YES,,90200,12,0,366,378,PROPOSITION NO. 11 (DOWNTOWN CITY ARENA) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 11 (DOWNTOWN CITY ARENA) CITY OF OKLAHOMA CITY,AGAINST THE PROPOSITION - NO,,90200,15,1,323,339,PROPOSITION NO. 11 (DOWNTOWN CITY ARENA) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 12 (POLICE) CITY OF OKLAHOMA CITY,FOR THE PROPOSITION - YES,,90200,24,0,550,574,PROPOSITION NO. 12 (POLICE) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 12 (POLICE) CITY OF OKLAHOMA CITY,AGAINST THE PROPOSITION - NO,,90200,4,1,145,150,PROPOSITION NO. 12 (POLICE) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 13 (FIRE) CITY OF OKLAHOMA CITY,FOR THE PROPOSITION - YES,,90200,22,1,550,573,PROPOSITION NO. 13 (FIRE) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 13 (FIRE) CITY OF OKLAHOMA CITY,AGAINST THE PROPOSITION - NO,,90200,6,0,144,150,PROPOSITION NO. 13 (FIRE) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 1 YUKON PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,90200,12,1,527,540,PROPOSITION NO. 1 YUKON PUBLIC SCHOOLS
CANADIAN,PROPOSITION NO. 1 YUKON PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,90200,10,0,125,135,PROPOSITION NO. 1 YUKON PUBLIC SCHOOLS
CANADIAN,PROPOSITION NO. 2 YUKON PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,90200,13,1,506,520,PROPOSITION NO. 2 YUKON PUBLIC SCHOOLS
CANADIAN,PROPOSITION NO. 2 YUKON PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,90200,9,0,142,151,PROPOSITION NO. 2 YUKON PUBLIC SCHOOLS
CANADIAN,"ORDINANCE NO. 25,750 CITY OF OKC",FOR THE PROPOSITION - YES,,90200,12,0,423,435,"ORDINANCE NO. 25,750 CITY OF OKC"
CANADIAN,"ORDINANCE NO. 25,750 CITY OF OKC",AGAINST THE PROPOSITION - NO,,90200,16,1,306,323,"ORDINANCE NO. 25,750 CITY OF OKC"
CANADIAN,"ORDINANCE NO. 25,751 CITY OF OKC",FOR THE PROPOSITION - YES,,90200,13,1,444,458,"ORDINANCE NO. 25,751 CITY OF OKC"
CANADIAN,"ORDINANCE NO. 25,751 CITY OF OKC",AGAINST THE PROPOSITION - NO,,90200,15,0,289,304,"ORDINANCE NO. 25,751 CITY OF OKC"
CANADIAN,PROPOSITION NO. 1 (STREETS) CITY OF OKLAHOMA CITY,FOR THE PROPOSITION - YES,,90201,2,0,57,59,PROPOSITION NO. 1 (STREETS) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 1 (STREETS) CITY OF OKLAHOMA CITY,AGAINST THE PROPOSITION - NO,,90201,3,0,31,34,PROPOSITION NO. 1 (STREETS) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 2 (BRIDGES) CITY OF OKLAHOMA CITY,FOR THE PROPOSITION - YES,,90201,2,0,57,59,PROPOSITION NO. 2 (BRIDGES) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 2 (BRIDGES) CITY OF OKLAHOMA CITY,AGAINST THE PROPOSITION - NO,,90201,3,0,31,34,PROPOSITION NO. 2 (BRIDGES) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 3 (TRAFFIC CONTROL SYSTEM) CITY OF OKLAHOMA CITY,FOR THE PROPOSITION - YES,,90201,0,0,42,42,PROPOSITION NO. 3 (TRAFFIC CONTROL SYSTEM) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 3 (TRAFFIC CONTROL SYSTEM) CITY OF OKLAHOMA CITY,AGAINST THE PROPOSITION - NO,,90201,4,0,46,50,PROPOSITION NO. 3 (TRAFFIC CONTROL SYSTEM) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 4 (ECONOMIC AND COMMUNITY DEVELOPMENT INCLUDING JOB CREATION PROGRAMS) CITY OF OKLA,FOR THE PROPOSITION - YES,,90201,0,0,43,43,PROPOSITION NO. 4 (ECONOMIC AND COMMUNITY DEVELOPMENT INCLUDING JOB CREATION PROGRAMS) CITY OF OKLA
CANADIAN,PROPOSITION NO. 4 (ECONOMIC AND COMMUNITY DEVELOPMENT INCLUDING JOB CREATION PROGRAMS) CITY OF OKLA,AGAINST THE PROPOSITION - NO,,90201,5,0,44,49,PROPOSITION NO. 4 (ECONOMIC AND COMMUNITY DEVELOPMENT INCLUDING JOB CREATION PROGRAMS) CITY OF OKLA
CANADIAN,PROPOSITION NO. 5 (PARKS AND RECREATIONAL FACILITIES) CITY OF OKLAHOMA CITY,FOR THE PROPOSITION - YES,,90201,0,0,42,42,PROPOSITION NO. 5 (PARKS AND RECREATIONAL FACILITIES) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 5 (PARKS AND RECREATIONAL FACILITIES) CITY OF OKLAHOMA CITY,AGAINST THE PROPOSITION - NO,,90201,5,0,43,48,PROPOSITION NO. 5 (PARKS AND RECREATIONAL FACILITIES) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 6 (LIBRARIES) CITY OF OKLAHOMA CITY,FOR THE PROPOSITION - YES,,90201,3,0,44,47,PROPOSITION NO. 6 (LIBRARIES) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 6 (LIBRARIES) CITY OF OKLAHOMA CITY,AGAINST THE PROPOSITION - NO,,90201,2,0,44,46,PROPOSITION NO. 6 (LIBRARIES) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 7 (CIVIC CENTER COMPLEX) CITY OF OKLAHOMA CITY,FOR THE PROPOSITION - YES,,90201,2,0,37,39,PROPOSITION NO. 7 (CIVIC CENTER COMPLEX) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 7 (CIVIC CENTER COMPLEX) CITY OF OKLAHOMA CITY,AGAINST THE PROPOSITION - NO,,90201,3,0,51,54,PROPOSITION NO. 7 (CIVIC CENTER COMPLEX) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 8 (TRANSIT) CITY OF OKLAHOMA CITY,FOR THE PROPOSITION - YES,,90201,1,0,40,41,PROPOSITION NO. 8 (TRANSIT) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 8 (TRANSIT) CITY OF OKLAHOMA CITY,AGAINST THE PROPOSITION - NO,,90201,4,0,48,52,PROPOSITION NO. 8 (TRANSIT) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 9 (CENTRAL MAINTENANCE FACILITIES COMPLEX) CITY OF OKLAHOMA CITY,FOR THE PROPOSITION - YES,,90201,1,0,42,43,PROPOSITION NO. 9 (CENTRAL MAINTENANCE FACILITIES COMPLEX) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 9 (CENTRAL MAINTENANCE FACILITIES COMPLEX) CITY OF OKLAHOMA CITY,AGAINST THE PROPOSITION - NO,,90201,4,0,44,48,PROPOSITION NO. 9 (CENTRAL MAINTENANCE FACILITIES COMPLEX) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 10 (DRAINAGE CONTROL SYSTEM) CITY OF OKLAHOMA CITY,FOR THE PROPOSITION - YES,,90201,1,0,46,47,PROPOSITION NO. 10 (DRAINAGE CONTROL SYSTEM) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 10 (DRAINAGE CONTROL SYSTEM) CITY OF OKLAHOMA CITY,AGAINST THE PROPOSITION - NO,,90201,4,0,40,44,PROPOSITION NO. 10 (DRAINAGE CONTROL SYSTEM) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 11 (DOWNTOWN CITY ARENA) CITY OF OKLAHOMA CITY,FOR THE PROPOSITION - YES,,90201,0,0,36,36,PROPOSITION NO. 11 (DOWNTOWN CITY ARENA) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 11 (DOWNTOWN CITY ARENA) CITY OF OKLAHOMA CITY,AGAINST THE PROPOSITION - NO,,90201,5,0,50,55,PROPOSITION NO. 11 (DOWNTOWN CITY ARENA) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 12 (POLICE) CITY OF OKLAHOMA CITY,FOR THE PROPOSITION - YES,,90201,2,0,50,52,PROPOSITION NO. 12 (POLICE) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 12 (POLICE) CITY OF OKLAHOMA CITY,AGAINST THE PROPOSITION - NO,,90201,3,0,36,39,PROPOSITION NO. 12 (POLICE) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 13 (FIRE) CITY OF OKLAHOMA CITY,FOR THE PROPOSITION - YES,,90201,3,0,51,54,PROPOSITION NO. 13 (FIRE) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 13 (FIRE) CITY OF OKLAHOMA CITY,AGAINST THE PROPOSITION - NO,,90201,2,0,35,37,PROPOSITION NO. 13 (FIRE) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 1 YUKON PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,90201,5,0,119,124,PROPOSITION NO. 1 YUKON PUBLIC SCHOOLS
CANADIAN,PROPOSITION NO. 1 YUKON PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,90201,3,0,49,52,PROPOSITION NO. 1 YUKON PUBLIC SCHOOLS
CANADIAN,PROPOSITION NO. 2 YUKON PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,90201,4,0,114,118,PROPOSITION NO. 2 YUKON PUBLIC SCHOOLS
CANADIAN,PROPOSITION NO. 2 YUKON PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,90201,4,0,54,58,PROPOSITION NO. 2 YUKON PUBLIC SCHOOLS
CANADIAN,"ORDINANCE NO. 25,750 CITY OF OKC",FOR THE PROPOSITION - YES,,90201,1,0,40,41,"ORDINANCE NO. 25,750 CITY OF OKC"
CANADIAN,"ORDINANCE NO. 25,750 CITY OF OKC",AGAINST THE PROPOSITION - NO,,90201,4,0,48,52,"ORDINANCE NO. 25,750 CITY OF OKC"
CANADIAN,"ORDINANCE NO. 25,751 CITY OF OKC",FOR THE PROPOSITION - YES,,90201,0,0,40,40,"ORDINANCE NO. 25,751 CITY OF OKC"
CANADIAN,"ORDINANCE NO. 25,751 CITY OF OKC",AGAINST THE PROPOSITION - NO,,90201,5,0,48,53,"ORDINANCE NO. 25,751 CITY OF OKC"
CANADIAN,PROPOSITION NO. 1 (STREETS) CITY OF OKLAHOMA CITY,FOR THE PROPOSITION - YES,,90202,1,0,15,16,PROPOSITION NO. 1 (STREETS) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 1 (STREETS) CITY OF OKLAHOMA CITY,AGAINST THE PROPOSITION - NO,,90202,1,0,10,11,PROPOSITION NO. 1 (STREETS) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 2 (BRIDGES) CITY OF OKLAHOMA CITY,FOR THE PROPOSITION - YES,,90202,2,0,15,17,PROPOSITION NO. 2 (BRIDGES) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 2 (BRIDGES) CITY OF OKLAHOMA CITY,AGAINST THE PROPOSITION - NO,,90202,0,0,9,9,PROPOSITION NO. 2 (BRIDGES) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 3 (TRAFFIC CONTROL SYSTEM) CITY OF OKLAHOMA CITY,FOR THE PROPOSITION - YES,,90202,2,0,13,15,PROPOSITION NO. 3 (TRAFFIC CONTROL SYSTEM) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 3 (TRAFFIC CONTROL SYSTEM) CITY OF OKLAHOMA CITY,AGAINST THE PROPOSITION - NO,,90202,0,0,10,10,PROPOSITION NO. 3 (TRAFFIC CONTROL SYSTEM) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 4 (ECONOMIC AND COMMUNITY DEVELOPMENT INCLUDING JOB CREATION PROGRAMS) CITY OF OKLA,FOR THE PROPOSITION - YES,,90202,2,0,9,11,PROPOSITION NO. 4 (ECONOMIC AND COMMUNITY DEVELOPMENT INCLUDING JOB CREATION PROGRAMS) CITY OF OKLA
CANADIAN,PROPOSITION NO. 4 (ECONOMIC AND COMMUNITY DEVELOPMENT INCLUDING JOB CREATION PROGRAMS) CITY OF OKLA,AGAINST THE PROPOSITION - NO,,90202,0,0,15,15,PROPOSITION NO. 4 (ECONOMIC AND COMMUNITY DEVELOPMENT INCLUDING JOB CREATION PROGRAMS) CITY OF OKLA
CANADIAN,PROPOSITION NO. 5 (PARKS AND RECREATIONAL FACILITIES) CITY OF OKLAHOMA CITY,FOR THE PROPOSITION - YES,,90202,2,0,13,15,PROPOSITION NO. 5 (PARKS AND RECREATIONAL FACILITIES) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 5 (PARKS AND RECREATIONAL FACILITIES) CITY OF OKLAHOMA CITY,AGAINST THE PROPOSITION - NO,,90202,0,0,11,11,PROPOSITION NO. 5 (PARKS AND RECREATIONAL FACILITIES) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 6 (LIBRARIES) CITY OF OKLAHOMA CITY,FOR THE PROPOSITION - YES,,90202,1,0,12,13,PROPOSITION NO. 6 (LIBRARIES) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 6 (LIBRARIES) CITY OF OKLAHOMA CITY,AGAINST THE PROPOSITION - NO,,90202,1,0,13,14,PROPOSITION NO. 6 (LIBRARIES) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 7 (CIVIC CENTER COMPLEX) CITY OF OKLAHOMA CITY,FOR THE PROPOSITION - YES,,90202,1,0,14,15,PROPOSITION NO. 7 (CIVIC CENTER COMPLEX) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 7 (CIVIC CENTER COMPLEX) CITY OF OKLAHOMA CITY,AGAINST THE PROPOSITION - NO,,90202,1,0,11,12,PROPOSITION NO. 7 (CIVIC CENTER COMPLEX) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 8 (TRANSIT) CITY OF OKLAHOMA CITY,FOR THE PROPOSITION - YES,,90202,2,0,11,13,PROPOSITION NO. 8 (TRANSIT) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 8 (TRANSIT) CITY OF OKLAHOMA CITY,AGAINST THE PROPOSITION - NO,,90202,0,0,14,14,PROPOSITION NO. 8 (TRANSIT) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 9 (CENTRAL MAINTENANCE FACILITIES COMPLEX) CITY OF OKLAHOMA CITY,FOR THE PROPOSITION - YES,,90202,2,0,13,15,PROPOSITION NO. 9 (CENTRAL MAINTENANCE FACILITIES COMPLEX) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 9 (CENTRAL MAINTENANCE FACILITIES COMPLEX) CITY OF OKLAHOMA CITY,AGAINST THE PROPOSITION - NO,,90202,0,0,12,12,PROPOSITION NO. 9 (CENTRAL MAINTENANCE FACILITIES COMPLEX) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 10 (DRAINAGE CONTROL SYSTEM) CITY OF OKLAHOMA CITY,FOR THE PROPOSITION - YES,,90202,2,0,15,17,PROPOSITION NO. 10 (DRAINAGE CONTROL SYSTEM) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 10 (DRAINAGE CONTROL SYSTEM) CITY OF OKLAHOMA CITY,AGAINST THE PROPOSITION - NO,,90202,0,0,9,9,PROPOSITION NO. 10 (DRAINAGE CONTROL SYSTEM) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 11 (DOWNTOWN CITY ARENA) CITY OF OKLAHOMA CITY,FOR THE PROPOSITION - YES,,90202,1,0,12,13,PROPOSITION NO. 11 (DOWNTOWN CITY ARENA) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 11 (DOWNTOWN CITY ARENA) CITY OF OKLAHOMA CITY,AGAINST THE PROPOSITION - NO,,90202,1,0,13,14,PROPOSITION NO. 11 (DOWNTOWN CITY ARENA) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 12 (POLICE) CITY OF OKLAHOMA CITY,FOR THE PROPOSITION - YES,,90202,2,0,14,16,PROPOSITION NO. 12 (POLICE) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 12 (POLICE) CITY OF OKLAHOMA CITY,AGAINST THE PROPOSITION - NO,,90202,0,0,10,10,PROPOSITION NO. 12 (POLICE) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 13 (FIRE) CITY OF OKLAHOMA CITY,FOR THE PROPOSITION - YES,,90202,2,0,14,16,PROPOSITION NO. 13 (FIRE) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 13 (FIRE) CITY OF OKLAHOMA CITY,AGAINST THE PROPOSITION - NO,,90202,0,0,11,11,PROPOSITION NO. 13 (FIRE) CITY OF OKLAHOMA CITY
CANADIAN,PROPOSITION NO. 1 YUKON PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,90202,0,0,6,6,PROPOSITION NO. 1 YUKON PUBLIC SCHOOLS
CANADIAN,PROPOSITION NO. 1 YUKON PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,90202,0,0,3,3,PROPOSITION NO. 1 YUKON PUBLIC SCHOOLS
CANADIAN,PROPOSITION NO. 2 YUKON PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,90202,0,0,4,4,PROPOSITION NO. 2 YUKON PUBLIC SCHOOLS
CANADIAN,PROPOSITION NO. 2 YUKON PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,90202,0,0,5,5,PROPOSITION NO. 2 YUKON PUBLIC SCHOOLS
CANADIAN,"ORDINANCE NO. 25,750 CITY OF OKC",FOR THE PROPOSITION - YES,,90202,1,0,11,12,"ORDINANCE NO. 25,750 CITY OF OKC"
CANADIAN,"ORDINANCE NO. 25,750 CITY OF OKC",AGAINST THE PROPOSITION - NO,,90202,1,0,14,15,"ORDINANCE NO. 25,750 CITY OF OKC"
CANADIAN,"ORDINANCE NO. 25,751 CITY OF OKC",FOR THE PROPOSITION - YES,,90202,1,0,14,15,"ORDINANCE NO. 25,751 CITY OF OKC"
CANADIAN,"ORDINANCE NO. 25,751 CITY OF OKC",AGAINST THE PROPOSITION - NO,,90202,0,0,11,11,"ORDINANCE NO. 25,751 CITY OF OKC"
