county,office,candidate,party,precinct,mail_votes,early_votes,elec_day_votes,votes,district
ADAIR,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER,RAY KIRK,,10006,0,0,0,0,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER
ADAIR,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER,TOM STILES,,10007,0,2,11,13,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER
ADAIR,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER,RAY KIRK,,10007,0,4,2,6,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER
ADAIR,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER,TOM STILES,,10008,0,0,5,5,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER
ADAIR,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER,RAY KIRK,,10008,0,1,0,1,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER
ADAIR,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER,TOM STILES,,10010,0,0,2,2,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER
ADAIR,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER,RAY KIRK,,10010,0,0,5,5,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER
ADAIR,OFFICE NO. 3 DAHLONEGAH PUBLIC SCHOOL,CLARISSA WOFFORD,,10011,0,2,0,2,OFFICE NO. 3 DAHLONEGAH PUBLIC SCHOOL
ADAIR,OFFICE NO. 3 DAHLONEGAH PUBLIC SCHOOL,KENNY LIMORE JR,,10011,0,1,0,1,OFFICE NO. 3 DAHLONEGAH PUBLIC SCHOOL
ADAIR,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER,TOM STILES,,10011,0,2,0,2,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER
ADAIR,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER,RAY KIRK,,10011,0,1,0,1,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER
ADAIR,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER,TOM STILES,,10012,0,0,4,4,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER
ADAIR,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER,RAY KIRK,,10012,0,0,5,5,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER
ADAIR,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER,TOM STILES,,10013,0,0,7,7,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER
ADAIR,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER,RAY KIRK,,10013,0,3,0,3,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER
ADAIR,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER,TOM STILES,,10014,0,0,6,6,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER
ADAIR,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER,RAY KIRK,,10014,0,0,0,0,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER
ADAIR,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER,TOM STILES,,10016,0,0,6,6,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER
ADAIR,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER,RAY KIRK,,10016,0,0,3,3,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER
ADAIR,OFFICE NO. 2 MOSELEY PUBLIC SCHOOL,AMANDA KAUFFELD,,10017,0,0,1,1,OFFICE NO. 2 MOSELEY PUBLIC SCHOOL
ADAIR,OFFICE NO. 2 MOSELEY PUBLIC SCHOOL,LAURA POTEET,,10017,0,0,0,0,OFFICE NO. 2 MOSELEY PUBLIC SCHOOL
ADAIR,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER,TOM STILES,,10017,0,0,5,5,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER
ADAIR,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER,RAY KIRK,,10017,0,0,7,7,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER
ADAIR,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER,TOM STILES,,10018,0,0,5,5,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER
ADAIR,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER,RAY KIRK,,10018,0,0,0,0,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER
ADAIR,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER,TOM STILES,,10019,0,0,9,9,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER
ADAIR,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER,RAY KIRK,,10019,0,0,3,3,OFFICE NO. 2 INDIAN CAPITAL TECH CENTER
ALFALFA,OFFICE NO. 2 TIMBERLAKE PUBLIC SCHOOLS,QUENTIN STURGEON,,20120,0,0,0,0,OFFICE NO. 2 TIMBERLAKE PUBLIC SCHOOLS
ALFALFA,OFFICE NO. 2 TIMBERLAKE PUBLIC SCHOOLS,JAY JENLINK,,20120,2,0,1,3,OFFICE NO. 2 TIMBERLAKE PUBLIC SCHOOLS
ALFALFA,OFFICE NO. 2 TIMBERLAKE PUBLIC SCHOOLS,CHRIS CLIFT,,20120,0,0,0,0,OFFICE NO. 2 TIMBERLAKE PUBLIC SCHOOLS
ALFALFA,PROPOSITION CHEROKEE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,20140,0,5,91,96,
ALFALFA,PROPOSITION CHEROKEE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,20140,0,0,47,47,
ALFALFA,PROPOSITION CHEROKEE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,20220,1,7,87,95,
ALFALFA,PROPOSITION CHEROKEE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,20220,5,7,88,100,
ALFALFA,PROPOSITION CHEROKEE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,20230,0,0,0,0,
ALFALFA,PROPOSITION CHEROKEE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,20230,0,0,0,0,
ALFALFA,OFFICE NO. 2 TIMBERLAKE PUBLIC SCHOOLS,QUENTIN STURGEON,,20310,0,0,14,14,OFFICE NO. 2 TIMBERLAKE PUBLIC SCHOOLS
ALFALFA,OFFICE NO. 2 TIMBERLAKE PUBLIC SCHOOLS,JAY JENLINK,,20310,0,0,72,72,OFFICE NO. 2 TIMBERLAKE PUBLIC SCHOOLS
ALFALFA,OFFICE NO. 2 TIMBERLAKE PUBLIC SCHOOLS,CHRIS CLIFT,,20310,0,1,40,41,OFFICE NO. 2 TIMBERLAKE PUBLIC SCHOOLS
ALFALFA,OFFICE NO. 2 TIMBERLAKE PUBLIC SCHOOLS,QUENTIN STURGEON,,20320,0,0,9,9,OFFICE NO. 2 TIMBERLAKE PUBLIC SCHOOLS
ALFALFA,OFFICE NO. 2 TIMBERLAKE PUBLIC SCHOOLS,JAY JENLINK,,20320,1,0,40,41,OFFICE NO. 2 TIMBERLAKE PUBLIC SCHOOLS
ALFALFA,OFFICE NO. 2 TIMBERLAKE PUBLIC SCHOOLS,CHRIS CLIFT,,20320,0,0,20,20,OFFICE NO. 2 TIMBERLAKE PUBLIC SCHOOLS
ALFALFA,PROPOSITION CHEROKEE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,20330,0,2,0,2,
ALFALFA,PROPOSITION CHEROKEE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,20330,0,1,0,1,
ALFALFA,OFFICE NO. 2 TIMBERLAKE PUBLIC SCHOOLS,QUENTIN STURGEON,,20330,0,0,4,4,OFFICE NO. 2 TIMBERLAKE PUBLIC SCHOOLS
ALFALFA,OFFICE NO. 2 TIMBERLAKE PUBLIC SCHOOLS,JAY JENLINK,,20330,0,0,62,62,OFFICE NO. 2 TIMBERLAKE PUBLIC SCHOOLS
ALFALFA,OFFICE NO. 2 TIMBERLAKE PUBLIC SCHOOLS,CHRIS CLIFT,,20330,1,0,3,4,OFFICE NO. 2 TIMBERLAKE PUBLIC SCHOOLS
ATOKA,OFFICE NO. 2 COALGATE PUBLIC SCHOOLS,TRENT BOURLAND,,30006,0,0,0,0,OFFICE NO. 2 COALGATE PUBLIC SCHOOLS
ATOKA,OFFICE NO. 2 COALGATE PUBLIC SCHOOLS,PHILIP SCOTT BROWN,,30006,0,0,0,0,OFFICE NO. 2 COALGATE PUBLIC SCHOOLS
ATOKA,OFFICE NO. 2 COLEMAN PUBLIC SCHOOLS,JEFF TIPTON,,30006,4,4,0,8,OFFICE NO. 2 COLEMAN PUBLIC SCHOOLS
ATOKA,OFFICE NO. 2 COLEMAN PUBLIC SCHOOLS,RONALD NEEDHAM,,30006,6,2,0,8,OFFICE NO. 2 COLEMAN PUBLIC SCHOOLS
ATOKA,OFFICE NO. 2 CANEY PUBLIC SCHOOLS,MIRANDA ALFORD,,30007,0,0,0,0,OFFICE NO. 2 CANEY PUBLIC SCHOOLS
ATOKA,OFFICE NO. 2 CANEY PUBLIC SCHOOLS,MANDY LAWSON,,30007,0,0,0,0,OFFICE NO. 2 CANEY PUBLIC SCHOOLS
ATOKA,OFFICE NO. 2 CANEY PUBLIC SCHOOLS,MIRANDA ALFORD,,30008,2,0,29,31,OFFICE NO. 2 CANEY PUBLIC SCHOOLS
ATOKA,OFFICE NO. 2 CANEY PUBLIC SCHOOLS,MANDY LAWSON,,30008,0,3,75,78,OFFICE NO. 2 CANEY PUBLIC SCHOOLS
ATOKA,OFFICE NO. 2 CADDO PUBLIC SCHOOLS,KARLEEN WINGFIELD,,30008,0,0,1,1,OFFICE NO. 2 CADDO PUBLIC SCHOOLS
ATOKA,OFFICE NO. 2 CADDO PUBLIC SCHOOLS,STEVE KELSO,,30008,0,0,3,3,OFFICE NO. 2 CADDO PUBLIC SCHOOLS
ATOKA,PROPOSITION CADDO PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,30008,0,0,4,4,
ATOKA,PROPOSITION CADDO PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,30008,0,0,0,0,
ATOKA,OFFICE NO. 4 ROCK CREEK PUBLIC SCHOOLS,RYAN WHITE,,30008,0,0,0,0,OFFICE NO. 4 ROCK CREEK PUBLIC SCHOOLS
ATOKA,OFFICE NO. 4 ROCK CREEK PUBLIC SCHOOLS,JERRY COOK,,30008,0,0,0,0,OFFICE NO. 4 ROCK CREEK PUBLIC SCHOOLS
ATOKA,OFFICE NO. 2 COLEMAN PUBLIC SCHOOLS,JEFF TIPTON,,30008,6,2,12,20,OFFICE NO. 2 COLEMAN PUBLIC SCHOOLS
ATOKA,OFFICE NO. 2 COLEMAN PUBLIC SCHOOLS,RONALD NEEDHAM,,30008,0,0,0,0,OFFICE NO. 2 COLEMAN PUBLIC SCHOOLS
ATOKA,OFFICE NO. 2 CANEY PUBLIC SCHOOLS,MIRANDA ALFORD,,30009,0,0,0,0,OFFICE NO. 2 CANEY PUBLIC SCHOOLS
ATOKA,OFFICE NO. 2 CANEY PUBLIC SCHOOLS,MANDY LAWSON,,30009,0,0,0,0,OFFICE NO. 2 CANEY PUBLIC SCHOOLS
ATOKA,OFFICE NO. 2 COALGATE PUBLIC SCHOOLS,TRENT BOURLAND,,30010,0,0,1,1,OFFICE NO. 2 COALGATE PUBLIC SCHOOLS
ATOKA,OFFICE NO. 2 COALGATE PUBLIC SCHOOLS,PHILIP SCOTT BROWN,,30010,1,0,2,3,OFFICE NO. 2 COALGATE PUBLIC SCHOOLS
ATOKA,OFFICE NO. 2 KIOWA PUBLIC SCHOOLS,RICK SARTOR,,30010,0,0,15,15,OFFICE NO. 2 KIOWA PUBLIC SCHOOLS
ATOKA,OFFICE NO. 2 KIOWA PUBLIC SCHOOLS,DIANA LINSCOTT,,30010,0,0,5,5,OFFICE NO. 2 KIOWA PUBLIC SCHOOLS
ATOKA,OFFICE NO. 3 LANE PUBLIC SCHOOL,RD WILLIS,,30011,0,10,47,57,OFFICE NO. 3 LANE PUBLIC SCHOOL
ATOKA,OFFICE NO. 3 LANE PUBLIC SCHOOL,DON McGINTY,,30011,0,12,63,75,OFFICE NO. 3 LANE PUBLIC SCHOOL
ATOKA,OFFICE NO. 3 LANE PUBLIC SCHOOL,RD WILLIS,,30012,0,0,14,14,OFFICE NO. 3 LANE PUBLIC SCHOOL
ATOKA,OFFICE NO. 3 LANE PUBLIC SCHOOL,DON McGINTY,,30012,0,0,27,27,OFFICE NO. 3 LANE PUBLIC SCHOOL
ATOKA,OFFICE NO. 2 KIOWA PUBLIC SCHOOLS,RICK SARTOR,,30013,0,0,0,0,OFFICE NO. 2 KIOWA PUBLIC SCHOOLS
ATOKA,OFFICE NO. 2 KIOWA PUBLIC SCHOOLS,DIANA LINSCOTT,,30013,0,0,0,0,OFFICE NO. 2 KIOWA PUBLIC SCHOOLS
ATOKA,OFFICE NO. 2 KIOWA PUBLIC SCHOOLS,RICK SARTOR,,30014,0,0,0,0,OFFICE NO. 2 KIOWA PUBLIC SCHOOLS
ATOKA,OFFICE NO. 2 KIOWA PUBLIC SCHOOLS,DIANA LINSCOTT,,30014,0,0,0,0,OFFICE NO. 2 KIOWA PUBLIC SCHOOLS
ATOKA,OFFICE NO. 3 LANE PUBLIC SCHOOL,RD WILLIS,,30015,0,0,7,7,OFFICE NO. 3 LANE PUBLIC SCHOOL
ATOKA,OFFICE NO. 3 LANE PUBLIC SCHOOL,DON McGINTY,,30015,0,0,6,6,OFFICE NO. 3 LANE PUBLIC SCHOOL
ATOKA,OFFICE NO. 2 CADDO PUBLIC SCHOOLS,KARLEEN WINGFIELD,,30016,0,0,0,0,OFFICE NO. 2 CADDO PUBLIC SCHOOLS
ATOKA,OFFICE NO. 2 CADDO PUBLIC SCHOOLS,STEVE KELSO,,30016,0,0,0,0,OFFICE NO. 2 CADDO PUBLIC SCHOOLS
ATOKA,PROPOSITION CADDO PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,30016,0,0,0,0,
ATOKA,PROPOSITION CADDO PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,30016,0,0,0,0,
ATOKA,OFFICE NO. 4 ROCK CREEK PUBLIC SCHOOLS,RYAN WHITE,,30016,0,0,0,0,OFFICE NO. 4 ROCK CREEK PUBLIC SCHOOLS
ATOKA,OFFICE NO. 4 ROCK CREEK PUBLIC SCHOOLS,JERRY COOK,,30016,0,0,0,0,OFFICE NO. 4 ROCK CREEK PUBLIC SCHOOLS
ATOKA,OFFICE NO. 2 KIOWA PUBLIC SCHOOLS,RICK SARTOR,,30018,0,0,0,0,OFFICE NO. 2 KIOWA PUBLIC SCHOOLS
ATOKA,OFFICE NO. 2 KIOWA PUBLIC SCHOOLS,DIANA LINSCOTT,,30018,0,0,0,0,OFFICE NO. 2 KIOWA PUBLIC SCHOOLS
BEAVER,OFFICE NO. 2 LAVERNE PUBLIC SCHOOLS,GABE HOPE,,40011,0,2,3,5,OFFICE NO. 2 LAVERNE PUBLIC SCHOOLS
BEAVER,OFFICE NO. 2 LAVERNE PUBLIC SCHOOLS,JIMMY DIXON,,40011,0,0,10,10,OFFICE NO. 2 LAVERNE PUBLIC SCHOOLS
BEAVER,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS,MIKE PUGH,,40013,0,0,0,0,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS
BEAVER,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS,HEATH NOYES,,40013,0,0,0,0,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS
BEAVER,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS,JUSTIN EARLS,,40013,0,0,0,0,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS
BEAVER,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS,SHANE CHALOUPEK,,40013,0,0,0,0,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS
BEAVER,PROPOSITION FORGAN PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,40013,0,0,3,3,
BEAVER,PROPOSITION FORGAN PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,40013,0,0,2,2,
BEAVER,OFFICE NO. 2 LAVERNE PUBLIC SCHOOLS,GABE HOPE,,40013,3,1,4,8,OFFICE NO. 2 LAVERNE PUBLIC SCHOOLS
BEAVER,OFFICE NO. 2 LAVERNE PUBLIC SCHOOLS,JIMMY DIXON,,40013,0,0,3,3,OFFICE NO. 2 LAVERNE PUBLIC SCHOOLS
BEAVER,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS,MIKE PUGH,,40023,1,15,116,132,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS
BEAVER,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS,HEATH NOYES,,40023,2,11,34,47,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS
BEAVER,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS,JUSTIN EARLS,,40023,0,3,14,17,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS
BEAVER,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS,SHANE CHALOUPEK,,40023,0,1,9,10,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS
BEAVER,OFFICE NO. 4 (UNEXPIRED TERM) Balko Public Schools,WESLEY E. DELK,,40023,1,1,1,3,OFFICE NO. 4 (UNEXPIRED TERM) Balko Public Schools
BEAVER,OFFICE NO. 4 (UNEXPIRED TERM) Balko Public Schools,THERON CATES,,40023,0,7,20,27,OFFICE NO. 4 (UNEXPIRED TERM) Balko Public Schools
BEAVER,OFFICE NO. 2 LAVERNE PUBLIC SCHOOLS,GABE HOPE,,40023,0,0,0,0,OFFICE NO. 2 LAVERNE PUBLIC SCHOOLS
BEAVER,OFFICE NO. 2 LAVERNE PUBLIC SCHOOLS,JIMMY DIXON,,40023,0,0,0,0,OFFICE NO. 2 LAVERNE PUBLIC SCHOOLS
BEAVER,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS,MIKE PUGH,,40025,0,0,0,0,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS
BEAVER,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS,HEATH NOYES,,40025,0,0,0,0,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS
BEAVER,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS,JUSTIN EARLS,,40025,0,0,0,0,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS
BEAVER,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS,SHANE CHALOUPEK,,40025,0,0,0,0,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS
BEAVER,PROPOSITION FORGAN PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,40025,0,0,63,63,
BEAVER,PROPOSITION FORGAN PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,40025,0,0,1,1,
BEAVER,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS,MIKE PUGH,,40026,0,0,0,0,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS
BEAVER,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS,HEATH NOYES,,40026,1,1,0,2,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS
BEAVER,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS,JUSTIN EARLS,,40026,0,0,0,0,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS
BEAVER,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS,SHANE CHALOUPEK,,40026,0,0,0,0,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS
BEAVER,PROPOSITION FORGAN PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,40026,0,0,14,14,
BEAVER,PROPOSITION FORGAN PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,40026,0,1,1,2,
BEAVER,OFFICE NO. 2 TURPIN PUBLIC SCHOOLS,KEVIN WILLIAMS,,40026,0,0,0,0,OFFICE NO. 2 TURPIN PUBLIC SCHOOLS
BEAVER,OFFICE NO. 2 TURPIN PUBLIC SCHOOLS,SARAH ARCHER,,40026,0,0,0,0,OFFICE NO. 2 TURPIN PUBLIC SCHOOLS
BEAVER,OFFICE NO. 1 (UNEXPIRED TERM) TURPIN PUBLIC SCHOOLS,BLAINE BECKLEY,,40026,0,0,0,0,OFFICE NO. 1 (UNEXPIRED TERM) TURPIN PUBLIC SCHOOLS
BEAVER,OFFICE NO. 1 (UNEXPIRED TERM) TURPIN PUBLIC SCHOOLS,CHARLIE DELAY,,40026,0,0,0,0,OFFICE NO. 1 (UNEXPIRED TERM) TURPIN PUBLIC SCHOOLS
BEAVER,COUNTY COMMISSIONER DISTRICT NO. 3 (UNEXPIRED TERM),KERRY REGIER,Republican,40031,0,6,34,40,COUNTY COMMISSIONER DISTRICT NO. 3 (UNEXPIRED TERM)
BEAVER,COUNTY COMMISSIONER DISTRICT NO. 3 (UNEXPIRED TERM),RICHARD LEE COWAN,Republican,40031,2,1,67,70,COUNTY COMMISSIONER DISTRICT NO. 3 (UNEXPIRED TERM)
BEAVER,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS,MIKE PUGH,,40031,0,2,0,2,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS
BEAVER,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS,HEATH NOYES,,40031,0,0,0,0,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS
BEAVER,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS,JUSTIN EARLS,,40031,0,0,0,0,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS
BEAVER,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS,SHANE CHALOUPEK,,40031,0,0,0,0,OFFICE NO. 2 BEAVER PUBLIC SCHOOLS
BEAVER,OFFICE NO. 4 (UNEXPIRED TERM) Balko Public Schools,WESLEY E. DELK,,40031,2,0,32,34,OFFICE NO. 4 (UNEXPIRED TERM) Balko Public Schools
BEAVER,OFFICE NO. 4 (UNEXPIRED TERM) Balko Public Schools,THERON CATES,,40031,2,0,80,82,OFFICE NO. 4 (UNEXPIRED TERM) Balko Public Schools
BEAVER,OFFICE NO. 2 TURPIN PUBLIC SCHOOLS,KEVIN WILLIAMS,,40031,0,2,6,8,OFFICE NO. 2 TURPIN PUBLIC SCHOOLS
BEAVER,OFFICE NO. 2 TURPIN PUBLIC SCHOOLS,SARAH ARCHER,,40031,1,1,1,3,OFFICE NO. 2 TURPIN PUBLIC SCHOOLS
BEAVER,OFFICE NO. 1 (UNEXPIRED TERM) TURPIN PUBLIC SCHOOLS,BLAINE BECKLEY,,40031,1,3,4,8,OFFICE NO. 1 (UNEXPIRED TERM) TURPIN PUBLIC SCHOOLS
BEAVER,OFFICE NO. 1 (UNEXPIRED TERM) TURPIN PUBLIC SCHOOLS,CHARLIE DELAY,,40031,0,0,3,3,OFFICE NO. 1 (UNEXPIRED TERM) TURPIN PUBLIC SCHOOLS
BEAVER,COUNTY COMMISSIONER DISTRICT NO. 3 (UNEXPIRED TERM),KERRY REGIER,Republican,40033,1,1,189,191,COUNTY COMMISSIONER DISTRICT NO. 3 (UNEXPIRED TERM)
BEAVER,COUNTY COMMISSIONER DISTRICT NO. 3 (UNEXPIRED TERM),RICHARD LEE COWAN,Republican,40033,2,3,45,50,COUNTY COMMISSIONER DISTRICT NO. 3 (UNEXPIRED TERM)
BEAVER,PROPOSITION FORGAN PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,40033,1,0,10,11,
BEAVER,PROPOSITION FORGAN PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,40033,0,0,2,2,
BEAVER,OFFICE NO. 2 TURPIN PUBLIC SCHOOLS,KEVIN WILLIAMS,,40033,1,4,224,229,OFFICE NO. 2 TURPIN PUBLIC SCHOOLS
BEAVER,OFFICE NO. 2 TURPIN PUBLIC SCHOOLS,SARAH ARCHER,,40033,0,2,30,32,OFFICE NO. 2 TURPIN PUBLIC SCHOOLS
BEAVER,OFFICE NO. 1 (UNEXPIRED TERM) TURPIN PUBLIC SCHOOLS,BLAINE BECKLEY,,40033,1,4,163,168,OFFICE NO. 1 (UNEXPIRED TERM) TURPIN PUBLIC SCHOOLS
BEAVER,OFFICE NO. 1 (UNEXPIRED TERM) TURPIN PUBLIC SCHOOLS,CHARLIE DELAY,,40033,0,2,91,93,OFFICE NO. 1 (UNEXPIRED TERM) TURPIN PUBLIC SCHOOLS
BECKHAM,OFFICE NO. 2 SAYRE PUBLIC SCHOOLS,MATT THORNBROUGH,,50111,1,24,92,117,OFFICE NO. 2 SAYRE PUBLIC SCHOOLS
BECKHAM,OFFICE NO. 2 SAYRE PUBLIC SCHOOLS,BRIAN CHAPMAN,,50111,1,8,85,94,OFFICE NO. 2 SAYRE PUBLIC SCHOOLS
BECKHAM,OFFICE NO. 2 WESTERN TECH CENTER,GARY D. SMITH,,50111,1,14,121,136,OFFICE NO. 2 WESTERN TECH CENTER
BECKHAM,OFFICE NO. 2 WESTERN TECH CENTER,BILL JOHANNING,,50111,1,5,28,34,OFFICE NO. 2 WESTERN TECH CENTER
BECKHAM,OFFICE NO. 2 SAYRE PUBLIC SCHOOLS,MATT THORNBROUGH,,50112,2,8,51,61,OFFICE NO. 2 SAYRE PUBLIC SCHOOLS
BECKHAM,OFFICE NO. 2 SAYRE PUBLIC SCHOOLS,BRIAN CHAPMAN,,50112,0,1,23,24,OFFICE NO. 2 SAYRE PUBLIC SCHOOLS
