county,office,candidate,party,precinct,mail_votes,early_votes,elec_day_votes,votes,district
COMANCHE,PROPOSITION NO. 2 CHATTANOOGA PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,160045,0,0,2,2,PROPOSITION NO. 2 CHATTANOOGA PUBLIC SCHOOLS
COMANCHE,PROPOSITION NO. 1 CHATTANOOGA PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,160046,1,0,75,76,PROPOSITION NO. 1 CHATTANOOGA PUBLIC SCHOOLS
COMANCHE,PROPOSITION NO. 1 CHATTANOOGA PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,160046,1,0,19,20,PROPOSITION NO. 1 CHATTANOOGA PUBLIC SCHOOLS
COMANCHE,PROPOSITION NO. 2 CHATTANOOGA PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,160046,1,0,72,73,PROPOSITION NO. 2 CHATTANOOGA PUBLIC SCHOOLS
COMANCHE,PROPOSITION NO. 2 CHATTANOOGA PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,160046,1,0,23,24,PROPOSITION NO. 2 CHATTANOOGA PUBLIC SCHOOLS
COMANCHE,PROPOSITION NO. 1 CHATTANOOGA PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,160048,0,0,3,3,PROPOSITION NO. 1 CHATTANOOGA PUBLIC SCHOOLS
COMANCHE,PROPOSITION NO. 1 CHATTANOOGA PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,160048,0,0,0,0,PROPOSITION NO. 1 CHATTANOOGA PUBLIC SCHOOLS
COMANCHE,PROPOSITION NO. 2 CHATTANOOGA PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,160048,0,0,3,3,PROPOSITION NO. 2 CHATTANOOGA PUBLIC SCHOOLS
COMANCHE,PROPOSITION NO. 2 CHATTANOOGA PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,160048,0,0,0,0,PROPOSITION NO. 2 CHATTANOOGA PUBLIC SCHOOLS
COMANCHE,PROPOSITION EMPIRE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,160049,0,0,0,0,
COMANCHE,PROPOSITION EMPIRE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,160049,0,0,0,0,
COTTON,PROPOSITION EMPIRE PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,170001,0,0,2,2,
COTTON,PROPOSITION EMPIRE PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,170001,0,0,3,3,
COTTON,PROPOSITION NO. 1 CHATTANOOGA PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,170003,0,0,0,0,PROPOSITION NO. 1 CHATTANOOGA PUBLIC SCHOOLS
COTTON,PROPOSITION NO. 1 CHATTANOOGA PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,170003,1,0,1,2,PROPOSITION NO. 1 CHATTANOOGA PUBLIC SCHOOLS
COTTON,PROPOSITION NO. 2 CHATTANOOGA PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,170003,2,0,0,2,PROPOSITION NO. 2 CHATTANOOGA PUBLIC SCHOOLS
COTTON,PROPOSITION NO. 2 CHATTANOOGA PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,170003,0,0,1,1,PROPOSITION NO. 2 CHATTANOOGA PUBLIC SCHOOLS
COTTON,PROPOSITION NO. 1 CHATTANOOGA PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,170008,0,0,0,0,PROPOSITION NO. 1 CHATTANOOGA PUBLIC SCHOOLS
COTTON,PROPOSITION NO. 1 CHATTANOOGA PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,170008,0,0,1,1,PROPOSITION NO. 1 CHATTANOOGA PUBLIC SCHOOLS
COTTON,PROPOSITION NO. 2 CHATTANOOGA PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,170008,0,0,0,0,PROPOSITION NO. 2 CHATTANOOGA PUBLIC SCHOOLS
COTTON,PROPOSITION NO. 2 CHATTANOOGA PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,170008,0,0,1,1,PROPOSITION NO. 2 CHATTANOOGA PUBLIC SCHOOLS
ELLIS,PROPOSITION NO. 1 ARNETT PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,230001,3,21,110,134,PROPOSITION NO. 1 ARNETT PUBLIC SCHOOLS
ELLIS,PROPOSITION NO. 1 ARNETT PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,230001,7,3,72,82,PROPOSITION NO. 1 ARNETT PUBLIC SCHOOLS
ELLIS,PROPOSITION NO. 2 ARNETT PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,230001,4,21,135,160,PROPOSITION NO. 2 ARNETT PUBLIC SCHOOLS
ELLIS,PROPOSITION NO. 2 ARNETT PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,230001,6,3,51,60,PROPOSITION NO. 2 ARNETT PUBLIC SCHOOLS
ELLIS,PROPOSITION NO. 1 ARNETT PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,230003,0,0,0,0,PROPOSITION NO. 1 ARNETT PUBLIC SCHOOLS
ELLIS,PROPOSITION NO. 1 ARNETT PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,230003,0,0,0,0,PROPOSITION NO. 1 ARNETT PUBLIC SCHOOLS
ELLIS,PROPOSITION NO. 2 ARNETT PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,230003,0,0,0,0,PROPOSITION NO. 2 ARNETT PUBLIC SCHOOLS
ELLIS,PROPOSITION NO. 2 ARNETT PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,230003,0,0,0,0,PROPOSITION NO. 2 ARNETT PUBLIC SCHOOLS
ELLIS,PROPOSITION NO. 1 ARNETT PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,230009,0,5,11,16,PROPOSITION NO. 1 ARNETT PUBLIC SCHOOLS
ELLIS,PROPOSITION NO. 1 ARNETT PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,230009,0,6,11,17,PROPOSITION NO. 1 ARNETT PUBLIC SCHOOLS
ELLIS,PROPOSITION NO. 2 ARNETT PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,230009,0,5,14,19,PROPOSITION NO. 2 ARNETT PUBLIC SCHOOLS
ELLIS,PROPOSITION NO. 2 ARNETT PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,230009,0,6,8,14,PROPOSITION NO. 2 ARNETT PUBLIC SCHOOLS
GARFIELD,PROPOSITION NO. 1 PIONEER-PLEASANT VALE SCHOOLS,FOR THE PROPOSITION - YES,,240104,0,0,3,3,PROPOSITION NO. 1 PIONEER-PLEASANT VALE SCHOOLS
GARFIELD,PROPOSITION NO. 1 PIONEER-PLEASANT VALE SCHOOLS,AGAINST THE PROPOSITION - NO,,240104,0,0,2,2,PROPOSITION NO. 1 PIONEER-PLEASANT VALE SCHOOLS
GARFIELD,PROPOSITION NO. 2 PIONEER-PLEASANT VALE SCHOOLS,FOR THE PROPOSITION - YES,,240104,0,0,5,5,PROPOSITION NO. 2 PIONEER-PLEASANT VALE SCHOOLS
GARFIELD,PROPOSITION NO. 2 PIONEER-PLEASANT VALE SCHOOLS,AGAINST THE PROPOSITION - NO,,240104,0,0,1,1,PROPOSITION NO. 2 PIONEER-PLEASANT VALE SCHOOLS
GARFIELD,PROPOSITION NO. 1 PIONEER-PLEASANT VALE SCHOOLS,FOR THE PROPOSITION - YES,,240107,1,1,11,13,PROPOSITION NO. 1 PIONEER-PLEASANT VALE SCHOOLS
GARFIELD,PROPOSITION NO. 1 PIONEER-PLEASANT VALE SCHOOLS,AGAINST THE PROPOSITION - NO,,240107,0,0,4,4,PROPOSITION NO. 1 PIONEER-PLEASANT VALE SCHOOLS
GARFIELD,PROPOSITION NO. 2 PIONEER-PLEASANT VALE SCHOOLS,FOR THE PROPOSITION - YES,,240107,1,1,10,12,PROPOSITION NO. 2 PIONEER-PLEASANT VALE SCHOOLS
GARFIELD,PROPOSITION NO. 2 PIONEER-PLEASANT VALE SCHOOLS,AGAINST THE PROPOSITION - NO,,240107,0,0,5,5,PROPOSITION NO. 2 PIONEER-PLEASANT VALE SCHOOLS
GARFIELD,PROPOSITION NO. 1 PIONEER-PLEASANT VALE SCHOOLS,FOR THE PROPOSITION - YES,,240108,0,0,15,15,PROPOSITION NO. 1 PIONEER-PLEASANT VALE SCHOOLS
GARFIELD,PROPOSITION NO. 1 PIONEER-PLEASANT VALE SCHOOLS,AGAINST THE PROPOSITION - NO,,240108,0,0,5,5,PROPOSITION NO. 1 PIONEER-PLEASANT VALE SCHOOLS
GARFIELD,PROPOSITION NO. 2 PIONEER-PLEASANT VALE SCHOOLS,FOR THE PROPOSITION - YES,,240108,0,0,15,15,PROPOSITION NO. 2 PIONEER-PLEASANT VALE SCHOOLS
GARFIELD,PROPOSITION NO. 2 PIONEER-PLEASANT VALE SCHOOLS,AGAINST THE PROPOSITION - NO,,240108,0,0,5,5,PROPOSITION NO. 2 PIONEER-PLEASANT VALE SCHOOLS
GARFIELD,PROPOSITION NO. 1 PIONEER-PLEASANT VALE SCHOOLS,FOR THE PROPOSITION - YES,,240109,0,1,6,7,PROPOSITION NO. 1 PIONEER-PLEASANT VALE SCHOOLS
GARFIELD,PROPOSITION NO. 1 PIONEER-PLEASANT VALE SCHOOLS,AGAINST THE PROPOSITION - NO,,240109,1,0,9,10,PROPOSITION NO. 1 PIONEER-PLEASANT VALE SCHOOLS
GARFIELD,PROPOSITION NO. 2 PIONEER-PLEASANT VALE SCHOOLS,FOR THE PROPOSITION - YES,,240109,1,1,10,12,PROPOSITION NO. 2 PIONEER-PLEASANT VALE SCHOOLS
GARFIELD,PROPOSITION NO. 2 PIONEER-PLEASANT VALE SCHOOLS,AGAINST THE PROPOSITION - NO,,240109,0,0,6,6,PROPOSITION NO. 2 PIONEER-PLEASANT VALE SCHOOLS
GARFIELD,PROPOSITION NO. 1 PIONEER-PLEASANT VALE SCHOOLS,FOR THE PROPOSITION - YES,,240110,0,2,58,60,PROPOSITION NO. 1 PIONEER-PLEASANT VALE SCHOOLS
GARFIELD,PROPOSITION NO. 1 PIONEER-PLEASANT VALE SCHOOLS,AGAINST THE PROPOSITION - NO,,240110,0,0,13,13,PROPOSITION NO. 1 PIONEER-PLEASANT VALE SCHOOLS
GARFIELD,PROPOSITION NO. 2 PIONEER-PLEASANT VALE SCHOOLS,FOR THE PROPOSITION - YES,,240110,0,2,59,61,PROPOSITION NO. 2 PIONEER-PLEASANT VALE SCHOOLS
GARFIELD,PROPOSITION NO. 2 PIONEER-PLEASANT VALE SCHOOLS,AGAINST THE PROPOSITION - NO,,240110,0,0,12,12,PROPOSITION NO. 2 PIONEER-PLEASANT VALE SCHOOLS
GARFIELD,PROPOSITION NO. 1 PIONEER-PLEASANT VALE SCHOOLS,FOR THE PROPOSITION - YES,,240211,0,0,0,0,PROPOSITION NO. 1 PIONEER-PLEASANT VALE SCHOOLS
GARFIELD,PROPOSITION NO. 1 PIONEER-PLEASANT VALE SCHOOLS,AGAINST THE PROPOSITION - NO,,240211,0,0,0,0,PROPOSITION NO. 1 PIONEER-PLEASANT VALE SCHOOLS
GARFIELD,PROPOSITION NO. 2 PIONEER-PLEASANT VALE SCHOOLS,FOR THE PROPOSITION - YES,,240211,0,0,0,0,PROPOSITION NO. 2 PIONEER-PLEASANT VALE SCHOOLS
GARFIELD,PROPOSITION NO. 2 PIONEER-PLEASANT VALE SCHOOLS,AGAINST THE PROPOSITION - NO,,240211,0,0,0,0,PROPOSITION NO. 2 PIONEER-PLEASANT VALE SCHOOLS
GARFIELD,PROPOSITION NO. 1 PIONEER-PLEASANT VALE SCHOOLS,FOR THE PROPOSITION - YES,,240212,0,0,4,4,PROPOSITION NO. 1 PIONEER-PLEASANT VALE SCHOOLS
GARFIELD,PROPOSITION NO. 1 PIONEER-PLEASANT VALE SCHOOLS,AGAINST THE PROPOSITION - NO,,240212,0,0,1,1,PROPOSITION NO. 1 PIONEER-PLEASANT VALE SCHOOLS
GARFIELD,PROPOSITION NO. 2 PIONEER-PLEASANT VALE SCHOOLS,FOR THE PROPOSITION - YES,,240212,0,0,3,3,PROPOSITION NO. 2 PIONEER-PLEASANT VALE SCHOOLS
GARFIELD,PROPOSITION NO. 2 PIONEER-PLEASANT VALE SCHOOLS,AGAINST THE PROPOSITION - NO,,240212,0,0,2,2,PROPOSITION NO. 2 PIONEER-PLEASANT VALE SCHOOLS
GARFIELD,PROPOSITION NO. 1 PIONEER-PLEASANT VALE SCHOOLS,FOR THE PROPOSITION - YES,,240311,0,0,6,6,PROPOSITION NO. 1 PIONEER-PLEASANT VALE SCHOOLS
GARFIELD,PROPOSITION NO. 1 PIONEER-PLEASANT VALE SCHOOLS,AGAINST THE PROPOSITION - NO,,240311,0,0,5,5,PROPOSITION NO. 1 PIONEER-PLEASANT VALE SCHOOLS
GARFIELD,PROPOSITION NO. 2 PIONEER-PLEASANT VALE SCHOOLS,FOR THE PROPOSITION - YES,,240311,0,0,7,7,PROPOSITION NO. 2 PIONEER-PLEASANT VALE SCHOOLS
GARFIELD,PROPOSITION NO. 2 PIONEER-PLEASANT VALE SCHOOLS,AGAINST THE PROPOSITION - NO,,240311,0,0,4,4,PROPOSITION NO. 2 PIONEER-PLEASANT VALE SCHOOLS
GRADY,PROPOSITION RUSH SPRINGS PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,260016,0,0,4,4,
GRADY,PROPOSITION RUSH SPRINGS PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,260016,0,0,0,0,
GRADY,PROPOSITION RUSH SPRINGS PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,260023,1,0,3,4,
GRADY,PROPOSITION RUSH SPRINGS PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,260023,0,0,4,4,
GRADY,PROPOSITION RUSH SPRINGS PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,260026,3,0,14,17,
GRADY,PROPOSITION RUSH SPRINGS PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,260026,0,2,3,5,
GRADY,PROPOSITION RUSH SPRINGS PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,260036,5,5,395,405,
GRADY,PROPOSITION RUSH SPRINGS PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,260036,9,0,180,189,
GREER,PROPOSITION ERICK PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,280302,1,0,0,1,
GREER,PROPOSITION ERICK PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,280302,0,0,0,0,
HUGHES,COUNTY QUESTION HUGHES COUNTY,FOR THE PROPOSITION - YES,,320010,0,0,0,0,
HUGHES,COUNTY QUESTION HUGHES COUNTY,AGAINST THE PROPOSITION - NO,,320010,0,0,0,0,
HUGHES,COUNTY QUESTION HUGHES COUNTY,FOR THE PROPOSITION - YES,,320011,0,0,36,36,
HUGHES,COUNTY QUESTION HUGHES COUNTY,AGAINST THE PROPOSITION - NO,,320011,0,4,39,43,
HUGHES,COUNTY QUESTION HUGHES COUNTY,FOR THE PROPOSITION - YES,,320012,2,3,19,24,
HUGHES,COUNTY QUESTION HUGHES COUNTY,AGAINST THE PROPOSITION - NO,,320012,8,0,27,35,
HUGHES,COUNTY QUESTION HUGHES COUNTY,FOR THE PROPOSITION - YES,,320016,1,0,12,13,
HUGHES,COUNTY QUESTION HUGHES COUNTY,AGAINST THE PROPOSITION - NO,,320016,0,0,13,13,
HUGHES,COUNTY QUESTION HUGHES COUNTY,FOR THE PROPOSITION - YES,,320018,0,1,29,30,
HUGHES,COUNTY QUESTION HUGHES COUNTY,AGAINST THE PROPOSITION - NO,,320018,0,2,14,16,
HUGHES,COUNTY QUESTION HUGHES COUNTY,FOR THE PROPOSITION - YES,,320019,0,0,7,7,
HUGHES,COUNTY QUESTION HUGHES COUNTY,AGAINST THE PROPOSITION - NO,,320019,0,0,20,20,
HUGHES,COUNTY QUESTION HUGHES COUNTY,FOR THE PROPOSITION - YES,,320020,0,0,69,69,
HUGHES,COUNTY QUESTION HUGHES COUNTY,AGAINST THE PROPOSITION - NO,,320020,1,1,15,17,
HUGHES,COUNTY QUESTION HUGHES COUNTY,FOR THE PROPOSITION - YES,,320021,0,0,11,11,
HUGHES,COUNTY QUESTION HUGHES COUNTY,AGAINST THE PROPOSITION - NO,,320021,2,1,29,32,
HUGHES,COUNTY QUESTION HUGHES COUNTY,FOR THE PROPOSITION - YES,,320022,0,0,21,21,
HUGHES,COUNTY QUESTION HUGHES COUNTY,AGAINST THE PROPOSITION - NO,,320022,0,0,6,6,
HUGHES,COUNTY QUESTION HUGHES COUNTY,FOR THE PROPOSITION - YES,,320023,0,1,7,8,
HUGHES,COUNTY QUESTION HUGHES COUNTY,AGAINST THE PROPOSITION - NO,,320023,0,0,22,22,
HUGHES,COUNTY QUESTION HUGHES COUNTY,FOR THE PROPOSITION - YES,,320030,0,0,12,12,
HUGHES,COUNTY QUESTION HUGHES COUNTY,AGAINST THE PROPOSITION - NO,,320030,0,0,5,5,
HUGHES,COUNTY QUESTION HUGHES COUNTY,FOR THE PROPOSITION - YES,,320031,0,1,44,45,
HUGHES,COUNTY QUESTION HUGHES COUNTY,AGAINST THE PROPOSITION - NO,,320031,0,1,9,10,
HUGHES,COUNTY QUESTION HUGHES COUNTY,FOR THE PROPOSITION - YES,,320032,0,0,8,8,
HUGHES,COUNTY QUESTION HUGHES COUNTY,AGAINST THE PROPOSITION - NO,,320032,0,0,4,4,
HUGHES,COUNTY QUESTION HUGHES COUNTY,FOR THE PROPOSITION - YES,,320033,0,0,22,22,
HUGHES,COUNTY QUESTION HUGHES COUNTY,AGAINST THE PROPOSITION - NO,,320033,1,0,9,10,
HUGHES,COUNTY QUESTION HUGHES COUNTY,FOR THE PROPOSITION - YES,,320034,0,0,1,1,
HUGHES,COUNTY QUESTION HUGHES COUNTY,AGAINST THE PROPOSITION - NO,,320034,0,0,5,5,
HUGHES,COUNTY QUESTION HUGHES COUNTY,FOR THE PROPOSITION - YES,,320035,3,4,39,46,
HUGHES,COUNTY QUESTION HUGHES COUNTY,AGAINST THE PROPOSITION - NO,,320035,1,6,39,46,
JACKSON,PROPOSITION ALTUS PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,330001,0,8,104,112,
JACKSON,PROPOSITION ALTUS PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,330001,3,5,84,92,
JACKSON,PROPOSITION ALTUS PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,330002,0,1,50,51,
JACKSON,PROPOSITION ALTUS PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,330002,0,7,33,40,
JACKSON,PROPOSITION ALTUS PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,330003,3,0,26,29,
JACKSON,PROPOSITION ALTUS PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,330003,0,3,27,30,
JACKSON,PROPOSITION ALTUS PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,330006,1,3,81,85,
JACKSON,PROPOSITION ALTUS PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,330006,0,3,95,98,
JACKSON,PROPOSITION ALTUS PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,330007,0,1,17,18,
JACKSON,PROPOSITION ALTUS PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,330007,0,4,20,24,
JACKSON,PROPOSITION ALTUS PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,330010,0,2,8,10,
JACKSON,PROPOSITION ALTUS PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,330010,0,2,20,22,
JACKSON,PROPOSITION ALTUS PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,330014,1,3,52,56,
JACKSON,PROPOSITION ALTUS PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,330014,0,6,67,73,
JACKSON,PROPOSITION ALTUS PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,330019,0,0,17,17,
JACKSON,PROPOSITION ALTUS PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,330019,0,1,12,13,
JACKSON,PROPOSITION ALTUS PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,330020,0,1,0,1,
JACKSON,PROPOSITION ALTUS PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,330020,0,0,0,0,
JACKSON,PROPOSITION ALTUS PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,330021,0,0,8,8,
JACKSON,PROPOSITION ALTUS PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,330021,0,0,6,6,
JACKSON,PROPOSITION ALTUS PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,330023,0,1,5,6,
JACKSON,PROPOSITION ALTUS PUBLIC SCHOOLS,AGAINST THE PROPOSITION - NO,,330023,0,2,0,2,
JACKSON,PROPOSITION ALTUS PUBLIC SCHOOLS,FOR THE PROPOSITION - YES,,330024,0,1,0,1,
